candidate_id,case_id,workload,traffic_scale,architecture,transport_mode,wavelengths,route_length_mm,packet_bits,encoded_bits,offered_load,seed,repeat,status,attempt_id,workload_sha256,traffic_sha256,mapping_sha256,compute_sha256,memory_sha256,endpoint_sha256,transport_sha256,invariant_pair_sha256,total_cycles,transport_cycles,throughput,mean_packet_latency,p95_packet_latency,completed_packets,serialization_cycles,conversion_cycles,electrical_backpressure,optical_backpressure,wavelength_conflicts,wavelength_occupancy,compute_critical,memory_critical,noc_critical,conversion_critical,electrical_energy_pj,serdes_energy_pj,conversion_energy_pj,optical_link_energy_pj,laser_energy_pj,tuning_energy_pj,total_transport_energy_pj,path_loss_db,received_power_dbm,receiver_margin_db,ber_status,canonical_trace_sha256,raw_path,command,host,evidence_level,claim_boundary,failure_reason
"rfbr1-1781dd0c4e209dafa958","attention_qk_s128_d64-l1-o1","attention_qk_s128_d64","1","O1","optical","1","1","128","4224","","26011","0","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","37909165cdc50b095578bf49359492a44b70434905a6852e266e97cc8aa593cd","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","3257","3257","0.009824992324224747","2143.53125","3233","32","0","3097","0","0","0","0","0","0","160","3097","3582.6880000000137","218.4","887.0399999999969","10212.047999999972","0","0","14900.175999999932","0.2","-0.2","19.8","excluded_not_modeled","b72b269791d154f3d0b09c23a29b750016f1c0380bd11cf9643236690a1ab88b","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-1781dd0c4e209dafa958-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-685d45676cbbf3cd8b6a","attention_qk_s128_d64-l1-o1","attention_qk_s128_d64","1","O1","optical","1","1","128","4224","","26011","1","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","37909165cdc50b095578bf49359492a44b70434905a6852e266e97cc8aa593cd","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","3257","3257","0.009824992324224747","2143.53125","3233","32","0","3097","0","0","0","0","0","0","160","3097","3582.6880000000137","218.4","887.0399999999969","10212.047999999972","0","0","14900.175999999932","0.2","-0.2","19.8","excluded_not_modeled","b72b269791d154f3d0b09c23a29b750016f1c0380bd11cf9643236690a1ab88b","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-685d45676cbbf3cd8b6a-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-329d79d32ecd172b08da","attention_qk_s128_d64-l1-o4","attention_qk_s128_d64","1","O4","optical","4","1","128","4224","","26014","0","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","00577d3f2326ffdfebcf13ea0aea81d04083551923f14efe681e21d295725d0d","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","1988","1988","0.01609657947686117","1211.5","1965","32","0","1717","0","0","0","0.25","0","0","271","1717","3640.98400000002","218.3999999999999","887.039999999997","20413.00800000001","0","0","25159.432000000084","1.4","-1.4","18.6","excluded_not_modeled","79c2db38ee622f0838d44f8a52efbe437b1236c13927df36953e709d38d403dc","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-329d79d32ecd172b08da-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-5317a9718cae551efc46","attention_qk_s128_d64-l1-o4","attention_qk_s128_d64","1","O4","optical","4","1","128","4224","","26014","1","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","00577d3f2326ffdfebcf13ea0aea81d04083551923f14efe681e21d295725d0d","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","1988","1988","0.01609657947686117","1211.5","1965","32","0","1717","0","0","0","0.25","0","0","271","1717","3640.98400000002","218.3999999999999","887.039999999997","20413.00800000001","0","0","25159.432000000084","1.4","-1.4","18.6","excluded_not_modeled","79c2db38ee622f0838d44f8a52efbe437b1236c13927df36953e709d38d403dc","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-5317a9718cae551efc46-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-9466782dac0dd690bc21","attention_qk_s128_d64-l5-o1","attention_qk_s128_d64","1","O1","optical","1","5","128","4224","","26051","0","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","bc53bedf3824274d60e88a79b76b54fe45cccd11bc99d0147c2539df3961a619","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","3924","3924","0.00815494393476045","2582.8125","3897","32","0","3741","0","0","0","0","0","0","183","3741","3582.6880000000137","218.4","887.0399999999969","19082.448000000055","0","0","23770.576000000063","1","-1","19","excluded_not_modeled","f6f778a585b4132368971ae48c8411795b1fceabc89b89f7e6e46250d2a12809","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-9466782dac0dd690bc21-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-9851340452d2275ade8c","attention_qk_s128_d64-l5-o1","attention_qk_s128_d64","1","O1","optical","1","5","128","4224","","26051","1","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","bc53bedf3824274d60e88a79b76b54fe45cccd11bc99d0147c2539df3961a619","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","3924","3924","0.00815494393476045","2582.8125","3897","32","0","3741","0","0","0","0","0","0","183","3741","3582.6880000000137","218.4","887.0399999999969","19082.448000000055","0","0","23770.576000000063","1","-1","19","excluded_not_modeled","f6f778a585b4132368971ae48c8411795b1fceabc89b89f7e6e46250d2a12809","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-9851340452d2275ade8c-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-f273ae1d966b04865241","attention_qk_s128_d64-l5-o4","attention_qk_s128_d64","1","O4","optical","4","5","128","4224","","26054","0","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","a8221f75b1a88b4c5f6aa3b1ee42246ee31571c5f4b70b4b62e79d80b39146ce","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","2404","2404","0.013311148086522463","1460.46875","2377","32","0","2081","0","0","0","0.25","0","0","323","2081","3640.98400000002","218.3999999999999","887.039999999997","38153.80799999997","0","0","42900.23199999966","3","-3","17","excluded_not_modeled","6b814126b5eef52d93f218c21d1052d7bf24b47da7ce901ecc0a76390cebca8c","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-f273ae1d966b04865241-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-4f20682c6d9333f589a1","attention_qk_s128_d64-l5-o4","attention_qk_s128_d64","1","O4","optical","4","5","128","4224","","26054","1","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","a8221f75b1a88b4c5f6aa3b1ee42246ee31571c5f4b70b4b62e79d80b39146ce","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","2404","2404","0.013311148086522463","1460.46875","2377","32","0","2081","0","0","0","0.25","0","0","323","2081","3640.98400000002","218.3999999999999","887.039999999997","38153.80799999997","0","0","42900.23199999966","3","-3","17","excluded_not_modeled","6b814126b5eef52d93f218c21d1052d7bf24b47da7ce901ecc0a76390cebca8c","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-4f20682c6d9333f589a1-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-5aa2fc5745230211d823","attention_qk_s128_d64-l10-o1","attention_qk_s128_d64","1","O1","optical","1","10","128","4224","","26101","0","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","fc750ee747d4b28cf81bb5b7790f6724cd15a6e5d816877d1cc0aa790ce9ab51","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","4764","4764","0.006717044500419815","3132.8125","4732","32","0","4546","0","0","0","0","0","0","218","4546","3582.6880000000137","218.4","887.0399999999969","30170.448000000102","0","0","34858.576","2","-2","18","excluded_not_modeled","386d026516a832e61a4d50d9289607bfdb617bdcf0a14c5913bd802f840a0d40","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-5aa2fc5745230211d823-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-3886aba56bf392aea2b5","attention_qk_s128_d64-l10-o1","attention_qk_s128_d64","1","O1","optical","1","10","128","4224","","26101","1","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","fc750ee747d4b28cf81bb5b7790f6724cd15a6e5d816877d1cc0aa790ce9ab51","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","4764","4764","0.006717044500419815","3132.8125","4732","32","0","4546","0","0","0","0","0","0","218","4546","3582.6880000000137","218.4","887.0399999999969","30170.448000000102","0","0","34858.576","2","-2","18","excluded_not_modeled","386d026516a832e61a4d50d9289607bfdb617bdcf0a14c5913bd802f840a0d40","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-3886aba56bf392aea2b5-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-eb4722047758a81cdd13","attention_qk_s128_d64-l10-o4","attention_qk_s128_d64","1","O4","optical","4","10","128","4224","","26104","0","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","e49061af6030d02c0462d890ec5315a5c62d81b016d407f3580963c64c397a8c","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","2924","2924","0.01094391244870041","1763.5","2892","32","0","2536","0","0","0","0.25595238095238093","0","0","388","2536","3640.98400000002","218.3999999999999","887.039999999997","60329.80799999952","0","0","65076.2319999991","5","-5","15","excluded_not_modeled","a985d5ddd6a99ceba77395c80291f3f95f399bb3d870c8687bfebcb29d2b1639","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-eb4722047758a81cdd13-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-1b8f59086bf7b74437ef","attention_qk_s128_d64-l10-o4","attention_qk_s128_d64","1","O4","optical","4","10","128","4224","","26104","1","completed","physical-attempt-2","0a6c27d6511999129e735c0fdc80fe6a4aeefcbd5a9b6e114c201744a877e137","6bf98ef2de94878a39d81b75f1d71445cc6b7f54385cc6d2199195aaf0c7b335","8ee090ff7133e6dcb65abad7fd21e2d938ba51f0010c5a91624fb71b0bf4eed3","da5a2891f61ad10bd8b9ce20650ed0165a66919f489e17842bfd4ec0c575e2d5","2d97761f6df2b729d5c3c505475d4470e95fb46459d214ff8a35244330455566","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","e49061af6030d02c0462d890ec5315a5c62d81b016d407f3580963c64c397a8c","8d800116f484038442f8abf95c780082251950b8ffda38160e8d1e0cd47dc0e4","2924","2924","0.01094391244870041","1763.5","2892","32","0","2536","0","0","0","0.25595238095238093","0","0","388","2536","3640.98400000002","218.3999999999999","887.039999999997","60329.80799999952","0","0","65076.2319999991","5","-5","15","excluded_not_modeled","a985d5ddd6a99ceba77395c80291f3f95f399bb3d870c8687bfebcb29d2b1639","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-1b8f59086bf7b74437ef-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
