candidate_id,case_id,workload,traffic_scale,architecture,transport_mode,wavelengths,route_length_mm,packet_bits,encoded_bits,offered_load,seed,repeat,status,attempt_id,workload_sha256,traffic_sha256,mapping_sha256,compute_sha256,memory_sha256,endpoint_sha256,transport_sha256,invariant_pair_sha256,total_cycles,transport_cycles,throughput,mean_packet_latency,p95_packet_latency,completed_packets,serialization_cycles,conversion_cycles,electrical_backpressure,optical_backpressure,wavelength_conflicts,wavelength_occupancy,compute_critical,memory_critical,noc_critical,conversion_critical,electrical_energy_pj,serdes_energy_pj,conversion_energy_pj,optical_link_energy_pj,laser_energy_pj,tuning_energy_pj,total_transport_energy_pj,path_loss_db,received_power_dbm,receiver_margin_db,ber_status,canonical_trace_sha256,raw_path,command,host,evidence_level,claim_boundary,failure_reason
"rfbr1-293d16e033a589cc6ce1","gemm_256_collection-l1-o1","gemm_256_collection","1","O1","optical","1","1","128","0","","26111","0","failed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","37909165cdc50b095578bf49359492a44b70434905a6852e266e97cc8aa593cd","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","10000","10000","0","0","0","0","0","9978","0","0","0","0","0","0","22","9978","1227.1839999999995","87.76000000000002","359.0399999999987","2735.831999999999","0","0","4409.816000000009","0.2","-0.2","19.8","excluded_not_modeled","9eb8b3832d45871da76843733e7fc664c21d70e461442f5910f4bc82dea70902","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-293d16e033a589cc6ce1-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.","Max cycle limit (10000) reached before all packets drained. pending_sources=[];pending_exact_operands=[];in_flight_flits=0;pending_arrival_flits=2;output_queues=[optical-03-07-eo:1,optical-03-07-waveguide:4,optical-04-05-eo:2,optical-05-06-eo:2,optical-06-07-eo:2,optical-07-11-eo:2,optical-08-09-eo:2,optical-09-10-eo:2,optical-10-11-eo:2,optical-11-15-eo:2,optical-12-13-eo:2,optical-13-14-eo:2,optical-14-15-eo:2];processing=[];non_idle_kernels=[optical-03-07-waveguide(HardwareSim.Core.Phase8OpticalRuntimeState)]; "
"rfbr1-9986605bb6a93930afb9","gemm_256_collection-l1-o1","gemm_256_collection","1","O1","optical","1","1","128","0","","26111","1","failed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","37909165cdc50b095578bf49359492a44b70434905a6852e266e97cc8aa593cd","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","10000","10000","0","0","0","0","0","9978","0","0","0","0","0","0","22","9978","1227.1839999999995","87.76000000000002","359.0399999999987","2735.831999999999","0","0","4409.816000000009","0.2","-0.2","19.8","excluded_not_modeled","9eb8b3832d45871da76843733e7fc664c21d70e461442f5910f4bc82dea70902","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-9986605bb6a93930afb9-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.","Max cycle limit (10000) reached before all packets drained. pending_sources=[];pending_exact_operands=[];in_flight_flits=0;pending_arrival_flits=2;output_queues=[optical-03-07-eo:1,optical-03-07-waveguide:4,optical-04-05-eo:2,optical-05-06-eo:2,optical-06-07-eo:2,optical-07-11-eo:2,optical-08-09-eo:2,optical-09-10-eo:2,optical-10-11-eo:2,optical-11-15-eo:2,optical-12-13-eo:2,optical-13-14-eo:2,optical-14-15-eo:2];processing=[];non_idle_kernels=[optical-03-07-waveguide(HardwareSim.Core.Phase8OpticalRuntimeState)]; "
"rfbr1-b818ff763b6b7110c10e","gemm_256_collection-l1-o4","gemm_256_collection","1","O4","optical","4","1","128","4224","","26114","0","completed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","00577d3f2326ffdfebcf13ea0aea81d04083551923f14efe681e21d295725d0d","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","2792","2792","0.011461318051575931","1858.625","2772","32","0","2296","0","0","0","0.25","0","0","496","2296","4265.176000000026","280.7999999999999","1140.4799999999923","26245.296000000148","0","0","31931.752000000208","1.4","-1.4","18.6","excluded_not_modeled","dda9980d07c9467f5d1caab69c46e98bb17f9fa710e5645b2105230162cc4bb9","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-b818ff763b6b7110c10e-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-f3a07a42ae9d9a318323","gemm_256_collection-l1-o4","gemm_256_collection","1","O4","optical","4","1","128","4224","","26114","1","completed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","00577d3f2326ffdfebcf13ea0aea81d04083551923f14efe681e21d295725d0d","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","2792","2792","0.011461318051575931","1858.625","2772","32","0","2296","0","0","0","0.25","0","0","496","2296","4265.176000000026","280.7999999999999","1140.4799999999923","26245.296000000148","0","0","31931.752000000208","1.4","-1.4","18.6","excluded_not_modeled","dda9980d07c9467f5d1caab69c46e98bb17f9fa710e5645b2105230162cc4bb9","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-f3a07a42ae9d9a318323-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-c066de648d32d13b94de","gemm_256_collection-l5-o1","gemm_256_collection","1","O1","optical","1","5","128","0","","26151","0","failed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","bc53bedf3824274d60e88a79b76b54fe45cccd11bc99d0147c2539df3961a619","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","10000","10000","0","0","0","0","0","9978","0","0","0","0","0","0","22","9978","1227.1839999999995","87.76000000000002","359.0399999999987","5111.832000000001","0","0","6785.816000000003","1","-1","19","excluded_not_modeled","fc7df1230b66875b56605cd4e97ac1f8d2b6a922dc363e856458b947ea85a773","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-c066de648d32d13b94de-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.","Max cycle limit (10000) reached before all packets drained. pending_sources=[];pending_exact_operands=[];in_flight_flits=0;pending_arrival_flits=2;output_queues=[optical-03-07-eo:1,optical-03-07-waveguide:4,optical-04-05-eo:2,optical-05-06-eo:2,optical-06-07-eo:2,optical-07-11-eo:2,optical-08-09-eo:2,optical-09-10-eo:2,optical-10-11-eo:2,optical-11-15-eo:2,optical-12-13-eo:2,optical-13-14-eo:2,optical-14-15-eo:2];processing=[];non_idle_kernels=[optical-03-07-waveguide(HardwareSim.Core.Phase8OpticalRuntimeState)]; "
"rfbr1-57e73e65d0e46373ea7b","gemm_256_collection-l5-o1","gemm_256_collection","1","O1","optical","1","5","128","0","","26151","1","failed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","bc53bedf3824274d60e88a79b76b54fe45cccd11bc99d0147c2539df3961a619","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","10000","10000","0","0","0","0","0","9978","0","0","0","0","0","0","22","9978","1227.1839999999995","87.76000000000002","359.0399999999987","5111.832000000001","0","0","6785.816000000003","1","-1","19","excluded_not_modeled","fc7df1230b66875b56605cd4e97ac1f8d2b6a922dc363e856458b947ea85a773","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-57e73e65d0e46373ea7b-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.","Max cycle limit (10000) reached before all packets drained. pending_sources=[];pending_exact_operands=[];in_flight_flits=0;pending_arrival_flits=2;output_queues=[optical-03-07-eo:1,optical-03-07-waveguide:4,optical-04-05-eo:2,optical-05-06-eo:2,optical-06-07-eo:2,optical-07-11-eo:2,optical-08-09-eo:2,optical-09-10-eo:2,optical-10-11-eo:2,optical-11-15-eo:2,optical-12-13-eo:2,optical-13-14-eo:2,optical-14-15-eo:2];processing=[];non_idle_kernels=[optical-03-07-waveguide(HardwareSim.Core.Phase8OpticalRuntimeState)]; "
"rfbr1-f7a7c928a371f17bd54c","gemm_256_collection-l5-o4","gemm_256_collection","1","O4","optical","4","5","128","1056","","26154","0","failed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","a8221f75b1a88b4c5f6aa3b1ee42246ee31571c5f4b70b4b62e79d80b39146ce","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","10000","10000","0.0008","1667.25","1860","8","0","9976","0","0","0","0.25","0","0","24","9976","2378.9760000000033","163.32000000000002","665.2799999999977","25094.784000000094","0","0","28302.360000000062","3","-3","17","excluded_not_modeled","3adc8bebaeb1f122a0eb4884f337a2c190619f8e0c5a137d16417f912ea274e1","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-f7a7c928a371f17bd54c-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.","Max cycle limit (10000) reached before all packets drained. pending_sources=[];pending_exact_operands=[];in_flight_flits=0;pending_arrival_flits=6;output_queues=[optical-05-06-demux:1,optical-06-07-eo-0:1,optical-07-11-eo-1:1,optical-07-11-mux:4,optical-08-09-eo-0:2,optical-09-10-mux:2,optical-11-15-eo-3:2,optical-12-13-eo-0:2,optical-13-14-eo-1:1,optical-13-14-mux:1];processing=[];non_idle_kernels=[optical-07-11-mux(HardwareSim.Core.Phase8OpticalRuntimeState)]; "
"rfbr1-854c2543089c8e770885","gemm_256_collection-l5-o4","gemm_256_collection","1","O4","optical","4","5","128","1056","","26154","1","failed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","a8221f75b1a88b4c5f6aa3b1ee42246ee31571c5f4b70b4b62e79d80b39146ce","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","10000","10000","0.0008","1667.25","1860","8","0","9976","0","0","0","0.25","0","0","24","9976","2378.9760000000033","163.32000000000002","665.2799999999977","25094.784000000094","0","0","28302.360000000062","3","-3","17","excluded_not_modeled","3adc8bebaeb1f122a0eb4884f337a2c190619f8e0c5a137d16417f912ea274e1","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-854c2543089c8e770885-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.","Max cycle limit (10000) reached before all packets drained. pending_sources=[];pending_exact_operands=[];in_flight_flits=0;pending_arrival_flits=6;output_queues=[optical-05-06-demux:1,optical-06-07-eo-0:1,optical-07-11-eo-1:1,optical-07-11-mux:4,optical-08-09-eo-0:2,optical-09-10-mux:2,optical-11-15-eo-3:2,optical-12-13-eo-0:2,optical-13-14-eo-1:1,optical-13-14-mux:1];processing=[];non_idle_kernels=[optical-07-11-mux(HardwareSim.Core.Phase8OpticalRuntimeState)]; "
"rfbr1-c1e3cfc1c58e26e01167","gemm_256_collection-l10-o1","gemm_256_collection","1","O1","optical","1","10","128","0","","26201","0","failed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","fc750ee747d4b28cf81bb5b7790f6724cd15a6e5d816877d1cc0aa790ce9ab51","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","10000","10000","0","0","0","0","0","9978","0","0","0","0","0","0","22","9978","1227.1839999999995","87.76000000000002","359.0399999999987","8081.832000000004","0","0","9755.816000000006","2","-2","18","excluded_not_modeled","992a6b0e3678c84dec1342a86450ded7a2b2df8436d4604f16df5b8ddc4197a7","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-c1e3cfc1c58e26e01167-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.","Max cycle limit (10000) reached before all packets drained. pending_sources=[];pending_exact_operands=[];in_flight_flits=0;pending_arrival_flits=2;output_queues=[optical-03-07-eo:1,optical-03-07-waveguide:4,optical-04-05-eo:2,optical-05-06-eo:2,optical-06-07-eo:2,optical-07-11-eo:2,optical-08-09-eo:2,optical-09-10-eo:2,optical-10-11-eo:2,optical-11-15-eo:2,optical-12-13-eo:2,optical-13-14-eo:2,optical-14-15-eo:2];processing=[];non_idle_kernels=[optical-03-07-waveguide(HardwareSim.Core.Phase8OpticalRuntimeState)]; "
"rfbr1-67d1368ff212f2bf447c","gemm_256_collection-l10-o1","gemm_256_collection","1","O1","optical","1","10","128","0","","26201","1","failed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","fc750ee747d4b28cf81bb5b7790f6724cd15a6e5d816877d1cc0aa790ce9ab51","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","10000","10000","0","0","0","0","0","9978","0","0","0","0","0","0","22","9978","1227.1839999999995","87.76000000000002","359.0399999999987","8081.832000000004","0","0","9755.816000000006","2","-2","18","excluded_not_modeled","992a6b0e3678c84dec1342a86450ded7a2b2df8436d4604f16df5b8ddc4197a7","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-67d1368ff212f2bf447c-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.","Max cycle limit (10000) reached before all packets drained. pending_sources=[];pending_exact_operands=[];in_flight_flits=0;pending_arrival_flits=2;output_queues=[optical-03-07-eo:1,optical-03-07-waveguide:4,optical-04-05-eo:2,optical-05-06-eo:2,optical-06-07-eo:2,optical-07-11-eo:2,optical-08-09-eo:2,optical-09-10-eo:2,optical-10-11-eo:2,optical-11-15-eo:2,optical-12-13-eo:2,optical-13-14-eo:2,optical-14-15-eo:2];processing=[];non_idle_kernels=[optical-03-07-waveguide(HardwareSim.Core.Phase8OpticalRuntimeState)]; "
