candidate_id,case_id,workload,traffic_scale,architecture,transport_mode,wavelengths,route_length_mm,packet_bits,encoded_bits,offered_load,seed,repeat,status,attempt_id,workload_sha256,traffic_sha256,mapping_sha256,compute_sha256,memory_sha256,endpoint_sha256,transport_sha256,invariant_pair_sha256,total_cycles,transport_cycles,throughput,mean_packet_latency,p95_packet_latency,completed_packets,serialization_cycles,conversion_cycles,electrical_backpressure,optical_backpressure,wavelength_conflicts,wavelength_occupancy,compute_critical,memory_critical,noc_critical,conversion_critical,electrical_energy_pj,serdes_energy_pj,conversion_energy_pj,optical_link_energy_pj,laser_energy_pj,tuning_energy_pj,total_transport_energy_pj,path_loss_db,received_power_dbm,receiver_margin_db,ber_status,canonical_trace_sha256,raw_path,command,host,evidence_level,claim_boundary,failure_reason
"rfbr1-0165582445f36619f968","gemm_256_collection-l10-o4","gemm_256_collection","1","O4","optical","4","10","128","792","","26204","0","failed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","e49061af6030d02c0462d890ec5315a5c62d81b016d407f3580963c64c397a8c","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","10000","10000","0.0006","1701.3333333333333","1876","6","0","9976","0","0","0","0.25","0","0","24","9976","2317.7440000000042","158.08000000000004","644.1599999999977","36987.456000000006","0","0","40107.43999999984","5","-5","15","excluded_not_modeled","78458c42fe1ac2bd3256b92ca058847cf57b7b46481d96bf9afdbab501f7c06e","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-0165582445f36619f968-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.","Max cycle limit (10000) reached before all packets drained. pending_sources=[];pending_exact_operands=[];in_flight_flits=0;pending_arrival_flits=6;output_queues=[optical-06-07-eo-0:2,optical-07-11-eo-0:1,optical-07-11-eo-1:1,optical-07-11-eo-3:1,optical-07-11-mux:4,optical-08-09-eo-0:1,optical-08-09-mux:1,optical-09-10-eo-1:1,optical-09-10-mux:1,optical-11-15-eo-3:2,optical-12-13-eo-0:2,optical-13-14-eo-1:1,optical-13-14-mux:1];processing=[];non_idle_kernels=[optical-07-11-mux(HardwareSim.Core.Phase8OpticalRuntimeState)]; "
"rfbr1-f55fa1dd84cca698e13f","gemm_256_collection-l10-o4","gemm_256_collection","1","O4","optical","4","10","128","792","","26204","1","failed","physical-attempt-2","be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9","f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c","00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17","999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b","0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","e49061af6030d02c0462d890ec5315a5c62d81b016d407f3580963c64c397a8c","f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6","10000","10000","0.0006","1701.3333333333333","1876","6","0","9976","0","0","0","0.25","0","0","24","9976","2317.7440000000042","158.08000000000004","644.1599999999977","36987.456000000006","0","0","40107.43999999984","5","-5","15","excluded_not_modeled","78458c42fe1ac2bd3256b92ca058847cf57b7b46481d96bf9afdbab501f7c06e","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-f55fa1dd84cca698e13f-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.","Max cycle limit (10000) reached before all packets drained. pending_sources=[];pending_exact_operands=[];in_flight_flits=0;pending_arrival_flits=6;output_queues=[optical-06-07-eo-0:2,optical-07-11-eo-0:1,optical-07-11-eo-1:1,optical-07-11-eo-3:1,optical-07-11-mux:4,optical-08-09-eo-0:1,optical-08-09-mux:1,optical-09-10-eo-1:1,optical-09-10-mux:1,optical-11-15-eo-3:2,optical-12-13-eo-0:2,optical-13-14-eo-1:1,optical-13-14-mux:1];processing=[];non_idle_kernels=[optical-07-11-mux(HardwareSim.Core.Phase8OpticalRuntimeState)]; "
"rfbr1-ae0a33bfd753e4843015","mnist_conv2_im2col-l1-o1","mnist_conv2_im2col","1","O1","optical","1","1","128","4224","","26211","0","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","37909165cdc50b095578bf49359492a44b70434905a6852e266e97cc8aa593cd","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","1355","1355","0.023616236162361623","705.34375","1334","32","0","1225","0","0","0","0","0","0","130","1225","1676.2080000000008","88.40000000000002","359.03999999999894","4133.447999999996","0","0","6257.095999999999","0.2","-0.2","19.8","excluded_not_modeled","ebcb4b2ac1f1ebadda8991a772e2c862184fb85f7fcdc75ea376f3685255e71d","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-ae0a33bfd753e4843015-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-ba0ccf0f298aa7d73f76","mnist_conv2_im2col-l1-o1","mnist_conv2_im2col","1","O1","optical","1","1","128","4224","","26211","1","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","37909165cdc50b095578bf49359492a44b70434905a6852e266e97cc8aa593cd","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","1355","1355","0.023616236162361623","705.34375","1334","32","0","1225","0","0","0","0","0","0","130","1225","1676.2080000000008","88.40000000000002","359.03999999999894","4133.447999999996","0","0","6257.095999999999","0.2","-0.2","19.8","excluded_not_modeled","ebcb4b2ac1f1ebadda8991a772e2c862184fb85f7fcdc75ea376f3685255e71d","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-ba0ccf0f298aa7d73f76-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-ccf2a6726558bc60e5aa","mnist_conv2_im2col-l1-o4","mnist_conv2_im2col","1","O4","optical","4","1","128","4224","","26214","0","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","00577d3f2326ffdfebcf13ea0aea81d04083551923f14efe681e21d295725d0d","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","833","833","0.03841536614645858","432.65625","813","32","0","531","0","0","0","0.25","0","0","302","531","1629.360000000001","88.40000000000002","359.03999999999894","8262.408000000003","0","0","10339.207999999975","1.4","-1.4","18.6","excluded_not_modeled","7704912cd79cd953b44f56b0ffdcc5783751cec2ac021ba306571077c6c02557","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-ccf2a6726558bc60e5aa-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-1ee3ac748094aeb859f5","mnist_conv2_im2col-l1-o4","mnist_conv2_im2col","1","O4","optical","4","1","128","4224","","26214","1","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","00577d3f2326ffdfebcf13ea0aea81d04083551923f14efe681e21d295725d0d","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","833","833","0.03841536614645858","432.65625","813","32","0","531","0","0","0","0.25","0","0","302","531","1629.360000000001","88.40000000000002","359.03999999999894","8262.408000000003","0","0","10339.207999999975","1.4","-1.4","18.6","excluded_not_modeled","7704912cd79cd953b44f56b0ffdcc5783751cec2ac021ba306571077c6c02557","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-1ee3ac748094aeb859f5-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-3df35c80108b978aaf09","mnist_conv2_im2col-l5-o1","mnist_conv2_im2col","1","O1","optical","1","5","128","4224","","26251","0","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","bc53bedf3824274d60e88a79b76b54fe45cccd11bc99d0147c2539df3961a619","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","1624","1624","0.019704433497536946","842.46875","1600","32","0","1477","0","0","0","0","0","0","147","1477","1676.2080000000008","88.40000000000002","359.03999999999894","7723.848000000008","0","0","9847.496000000008","1","-1","19","excluded_not_modeled","bafe2b2b110df017bc604283ed76c7fbe6efaa992eeef600294cee4bc5697ec4","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-3df35c80108b978aaf09-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-a2a445ca75401f0ec573","mnist_conv2_im2col-l5-o1","mnist_conv2_im2col","1","O1","optical","1","5","128","4224","","26251","1","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","bc53bedf3824274d60e88a79b76b54fe45cccd11bc99d0147c2539df3961a619","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","1624","1624","0.019704433497536946","842.46875","1600","32","0","1477","0","0","0","0","0","0","147","1477","1676.2080000000008","88.40000000000002","359.03999999999894","7723.848000000008","0","0","9847.496000000008","1","-1","19","excluded_not_modeled","bafe2b2b110df017bc604283ed76c7fbe6efaa992eeef600294cee4bc5697ec4","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-a2a445ca75401f0ec573-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-da3fde251d6edfd5a145","mnist_conv2_im2col-l5-o4","mnist_conv2_im2col","1","O4","optical","4","5","128","4224","","26254","0","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","a8221f75b1a88b4c5f6aa3b1ee42246ee31571c5f4b70b4b62e79d80b39146ce","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","989","989","0.032355915065722954","512.8125","965","32","0","631","0","0","0","0.25","0","0","358","631","1629.360000000001","88.40000000000002","359.03999999999894","15443.208000000033","0","0","17520.00800000003","3","-3","17","excluded_not_modeled","9d38bd53d70840edd0717125e9cd1e81c5f37317a12d800f0106703e2928dfe2","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-da3fde251d6edfd5a145-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-a5bbe115ba82e779c0b3","mnist_conv2_im2col-l5-o4","mnist_conv2_im2col","1","O4","optical","4","5","128","4224","","26254","1","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","a8221f75b1a88b4c5f6aa3b1ee42246ee31571c5f4b70b4b62e79d80b39146ce","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","989","989","0.032355915065722954","512.8125","965","32","0","631","0","0","0","0.25","0","0","358","631","1629.360000000001","88.40000000000002","359.03999999999894","15443.208000000033","0","0","17520.00800000003","3","-3","17","excluded_not_modeled","9d38bd53d70840edd0717125e9cd1e81c5f37317a12d800f0106703e2928dfe2","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-a5bbe115ba82e779c0b3-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-2c11ef4fbcd9775b9e0c","mnist_conv2_im2col-l10-o1","mnist_conv2_im2col","1","O1","optical","1","10","128","4224","","26301","0","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","fc750ee747d4b28cf81bb5b7790f6724cd15a6e5d816877d1cc0aa790ce9ab51","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","1964","1964","0.016293279022403257","1014.1875","1935","32","0","1792","0","0","0","0","0","0","172","1792","1676.2080000000008","88.40000000000002","359.03999999999894","12211.84800000001","0","0","14335.496000000005","2","-2","18","excluded_not_modeled","2174f80df7579a1159f337792f3f6a9b235dcea19d154157bf9380493aaf3631","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-2c11ef4fbcd9775b9e0c-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-e5f46ea0f5dbe3ee86f5","mnist_conv2_im2col-l10-o1","mnist_conv2_im2col","1","O1","optical","1","10","128","4224","","26301","1","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","fc750ee747d4b28cf81bb5b7790f6724cd15a6e5d816877d1cc0aa790ce9ab51","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","1964","1964","0.016293279022403257","1014.1875","1935","32","0","1792","0","0","0","0","0","0","172","1792","1676.2080000000008","88.40000000000002","359.03999999999894","12211.84800000001","0","0","14335.496000000005","2","-2","18","excluded_not_modeled","2174f80df7579a1159f337792f3f6a9b235dcea19d154157bf9380493aaf3631","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-e5f46ea0f5dbe3ee86f5-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-fd9c72b9687873b4cca9","mnist_conv2_im2col-l10-o4","mnist_conv2_im2col","1","O4","optical","4","10","128","4224","","26304","0","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","e49061af6030d02c0462d890ec5315a5c62d81b016d407f3580963c64c397a8c","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","1184","1184","0.02702702702702703","613.125","1155","32","0","756","0","0","0","0.25","0","0","428","756","1629.3600000000006","88.40000000000002","359.03999999999894","24419.208000000057","0","0","26496.008000000056","5","-5","15","excluded_not_modeled","03f8e8811db2b6cb60abf8033e54f1ebbeb166a506e92a6e247c9ede40addb33","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-fd9c72b9687873b4cca9-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
"rfbr1-8c60b1c360be5d3668df","mnist_conv2_im2col-l10-o4","mnist_conv2_im2col","1","O4","optical","4","10","128","4224","","26304","1","completed","physical-attempt-2","c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f","3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc","53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc","3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361","f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee","8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1","e49061af6030d02c0462d890ec5315a5c62d81b016d407f3580963c64c397a8c","8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca","1184","1184","0.02702702702702703","613.125","1155","32","0","756","0","0","0","0.25","0","0","428","756","1629.3600000000006","88.40000000000002","359.03999999999894","24419.208000000057","0","0","26496.008000000056","5","-5","15","excluded_not_modeled","03f8e8811db2b6cb60abf8033e54f1ebbeb166a506e92a6e247c9ede40addb33","experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b2_physical_attempt_2/rfbr1-8c60b1c360be5d3668df-trace","dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b2-physical","anonymous-host","production_typed_graph","XY-forward directed 4x4 subset; registered optical RoutePath length; propagation-latency effects excluded unless emitted by production runtime; BER and silicon calibration excluded.",""
