case_id,repeat,Sequence,Cycle,Phase,event_type,packet_id,flit_id,flit_index,total_flits,component_id,input_port,virtual_channel,output_port,link_id,occupancy_before,occupancy_after,Ready,Valid,Granted,serialization_bits,arrival_cycle,tail_complete,committed_visible,Delivered,buffer_released,Reason,evidence_label
noc_n09_atomic_depth_boundary,0,46,47,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,47,48,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,48,49,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,49,50,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,50,51,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,51,52,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,52,53,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,53,54,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,54,55,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,55,56,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,56,57,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,57,58,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,58,59,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,59,60,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,60,61,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,61,62,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,0,62,63,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,0,0,0,PacketInjection,noc_n09_atomic_depth_boundary-p0,,-1,2,source0,,-1,,,-1,-1,True,True,False,256,-1,False,False,False,False,phase=0;visible_cycle=1;exact_operand=true;requested_injection_cycle=0;packet_type=Activation;total_bits=256;request_id=,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,1,1,5,LinkTransfer,noc_n09_atomic_depth_boundary-p0,,-1,2,source0,,-1,,source0_router,-1,-1,True,True,True,256,-1,False,True,False,False,"phase=5;arrival_cycle=3;link_latency=1;routing=xy;axis=x;direction=east;selected=source0_router;from=0,1;target=2,1",Exact STAGE trace
noc_n09_atomic_depth_boundary,1,2,3,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,3,4,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,4,5,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,5,6,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,6,7,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,7,8,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,8,9,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,9,10,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,10,11,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,11,12,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,12,13,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,13,14,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,14,15,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,15,16,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,16,17,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,17,18,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,18,19,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,19,20,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,20,21,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,21,22,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,22,23,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,23,24,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,24,25,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,25,26,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,26,27,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,27,28,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,28,29,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,29,30,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,30,31,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,31,32,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,32,33,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,33,34,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,34,35,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,35,36,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,36,37,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,37,38,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,38,39,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,39,40,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,40,41,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,41,42,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,42,43,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,43,44,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,44,45,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,45,46,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,46,47,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,47,48,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,48,49,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,49,50,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,50,51,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,51,52,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,52,53,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,53,54,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,54,55,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,55,56,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,56,57,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,57,58,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,58,59,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,59,60,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,60,61,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,61,62,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
noc_n09_atomic_depth_boundary,1,62,63,5,Stall,noc_n09_atomic_depth_boundary-p0,,-1,2,router,west,-1,,source0_router,-1,-1,True,True,False,256,-1,False,True,False,False,OutputBufferFull;stall_reason=OutputBufferFull;buffer=router_input;input_port=west;buffer_depth=1,Exact STAGE trace
